Player Name,Assists,Points,Total rebounds,Steals,Game ID,Defensive rebounds,3-pointers attempted,3-pointers made,Field goals attempted,Field goals made,Free throws attempted,Free throws made,Minutes played,Personal fouls,Turnovers,Blocks,Offensive rebounds,Field goal percentage,Free throw percentage,3-pointer percentage
Cory Joseph,3,16,1,1,632,,,,,,,,,,,,,,,
Nikola Jokic,8,22,13,,633,,,,,,,,,,,,,,,
Gary Harris,4,28,,3,633,,,,,,,,,,,,,,,
Will Barton,8,24,7,,633,,,,,,,,,,,,,,,
Trevor Ariza,3,14,,2,633,,,,,,2,,,2,,,,,,
Patrick Beverley,3,14,,,633,,,,,,,,,,,,,,,
James Harden,11,39,7,4,633,,,,,,,,,,,,,,,
Eric Gordon,,18,,,633,,,,,,,,,,,,,,,
Corey Brewer,2,26,,,634,,2,,,,,2,35,,,,2,,,
KJ McDaniels,,,,,634,,,,,,,,4,,,,,,,
Pablo Prigioni,,,,,634,,,,,,,,4,,,,,,,
Rudy Gay,4,16,10,4,635,,,,,,,,,,,3,,,,
DeMarcus Cousins,2,39,9,1,635,,,,,,,,,,,2,,,,
Rajon Rondo,12,,,,635,,,,,2,,,,,,,,,,
Willie Cauley-Stein,1,10,5,1,635,,,,,,,,,,,2,,,,
Darren Collison,5,9,4,1,635,,,,,,,,,,,,,,,
Omri Casspi,2,14,9,1,635,,,,,,,,,,,,,,,
Marco Belinelli,,9,,,635,,,,,,,,,,,,,,,
Danilo Gallinari,1,17,1,1,635,,,,,,,,,,,,,,,
Kenneth Faried,1,13,7,1,635,,,,,,,,,,,1,,,,
Nikola Jokic,6,13,13,2,635,9,2,1,,,,,,,,,,,,
Emmanuel Mudiay,4,11,,1,635,,,,,,,,,,,1,,,,
Joffrey Lauvergne,,10,6,,635,,,,,,,,,,,,,,,
Darrell Arthur,4,14,5,2,635,,,,,,,,,,,,,,,
Will Barton,4,18,6,,635,,,,18,,,,,,,,,,,
D.J. Augustin,4,10,3,1,635,,2,1,,,,,,,,,,,,
TJ Warren,3,24,8,2,636,,,,,,,,,,,2,,,,
Alex Len,,12,7,3,636,,,,,,,,,,,,,,,
Tyler Ulis,10,15,6,,636,,,,,,,,,,,,,,,
Taurean Prince,,15,6,,636,,,,,,,,,,,,,,,
Ersan Ilyasova,,18,12,,636,,,,,,,,,,,,,,,
Dwight Howard,4,15,11,,636,,,,,,,,,,,,,,,
Dennis Schroder,9,27,6,,636,,,,,,,,,,,,,,,
Luis Scola,,20,,,637,,,,,,,,,,,,,,,
DeMar DeRozan,4,30,4,2,637,,,,17,10,13,10,40,,3,,,,,
Kyle Lowry,4,21,3,4,637,,,,,,,,,,,,,,,
Terrence Ross,,17,,,637,,8,5,9,6,,,,,,,,,,
Dwyane Wade,,21,,,637,,,,16,8,5,5,31,,8,,,,,
Goran Dragic,5,18,2,,637,,,,13,8,3,2,33,,,,,,,
Gerald Green,,20,,,637,,,,,,,,,,,,,,,
Perry Jones III,,,,,638,,,,,,,,31,,,,,,,
Steven Adams,,16,15,,638,,,,,,,,31,,,,,,,
Russell Westbrook,11,34,,,638,,,,,,,,35,,,,,,,
Manu Ginobili,13,11,7,,638,,,,,,,,25,,,,,,,
Matt Bonner,,17,,,638,,,,,,,,,,,,,,,
Kevin Durant,6,15,10,3,639,,,,,,,,,,,2,,,,
Draymond Green,,6,10,1,639,,,,,,,,,,,,,,,
Zaza Pachulia,1,14,5,2,639,,,,,,,,,,,,,,,
Klay Thompson,1,21,5,,639,,,7,,,,,,,,,,,,
Stephen Curry,6,27,4,,639,,,7,,,,,,,,,,,,
JaVale McGee,1,13,4,,639,,,,,,,,,,,,,,,
Patrick McCaw,1,10,1,,639,,,,,,,,,,,,,,,
C.J. Watson,4,12,2,2,639,,,,,,,,,,,,,,,
Elfrid Payton,10,23,4,1,639,,,,,,,,,,,,,,,
Jeff Green,,12,,,639,,,,,,,,,,,,,,,
Bismack Biyombo,,12,,,639,,,,,,,,,,,,,,,
Draymond Green,3,,4,1,640,3,,,9,1,4,4,,3,4,,1,,,
Stephen Curry,3,24,,,640,,11,3,,,,,,,,,,,,
Kevin Durant,,,,,640,,,1,15,10,12,12,,,1,,1,,,
Steven Adams,1,,,,640,,,,,,,,,,1,1,,,,
Russell Westbrook,12,30,8,,640,,,1,,,,,,,,,,,,
Andrew Wiggins,,30,,3,641,,,,,,,,,,,,,,,
Karl-Anthony Towns,,37,22,,641,,,,24,16,,,,,,,,,,
Ryan Anderson,,18,,,641,,,,,5,5,,,,,,,,,
James Harden,10,,5,,641,,,,,,,,,,,,,,,
LaMarcus Aldridge,,23,,,642,,,,,,,,,,,,,,,
Greg Monroe,,22,10,,642,,,,,,,,33,,,,,,,
Jimmy Butler,9,21,,,643,,,,,,,,,,,,,,,
Robin Lopez,,10,9,,643,,,,,,,,,,,,,,,
Jerian Grant,,13,,,643,,,,,,,,,,,,,,,
Rajon Rondo,,8,,,643,,,,,,,,28,,,,,,,
Cristiano Felicio,,11,,,643,,,,,,,,,,,,,,,
Terrence Ross,,14,,,643,,,,,,,,,,,,,,,
Aaron Gordon,,13,,,643,,,,,,,,,,,,,,,
Evan Fournier,,20,9,,643,,,,,,,,,,,,,,,
Elfrid Payton,14,22,14,,643,,,,,,,,,,,,,,,
Jeff Green,2,9,5,1,643,,,,,,,,,,,,,,,
Jusuf Nurkic,3,16,9,4,644,,,,,,,,,,,,,,,
CJ McCollum,4,26,4,,644,,,,,,,,,,,,,,,
Damian Lillard,4,36,3,,644,,,,,,,,,,,,,,,
Kawhi Leonard,6,34,9,3,644,,,,,,,,,,,2,,,,
LaMarcus Aldridge,4,19,7,,644,,,,,,,,,,,,,,,
Pau Gasol,,12,5,,644,,,,,,,,,,,,,,,
David Lee,,12,5,,644,,,,,,,,,,,,,,,
Jusuf Nurkic,,21,,,645,,,,,,,3,,3,,3,,,,
CJ McCollum,5,18,,,645,,,,,,,,,,,,,,,
Damian Lillard,,49,,,645,,12,9,21,14,12,12,,,,,,,,
Hassan Whiteside,,17,10,,645,5,,,,,,,,5,,3,5,,,
James Johnson,5,24,7,,645,,,,,,,,,,,,,,,
Carmelo Anthony,,14,,,646,3,,,10,5,,3,,,3,,3,,,
Kristaps Porzingis,2,24,14,,646,,3,2,12,8,6,6,,,3,7,,,,
Arron Afflalo,3,,,,646,,,4,,,,,,,,,,,,
James Harden,10,24,7,,646,,,,20,8,,,,,,,,,,
Goran Dragic,9,33,,,647,,9,7,17,13,,,35,,,,,,,
Luc Mbah a Moute,1,12,3,1,648,,,,,,,,,,,,,,,
Blake Griffin,7,16,6,,648,,,,,,,,,,,,,,,
DeAndre Jordan,3,6,14,,648,,,,,,,,,,,,,,,
JJ Redick,,13,1,,648,,,,,,,,,,,,,,,
Chris Paul,4,17,2,2,648,,,,,,,,,,,1,,,,
Jamal Crawford,2,25,2,2,648,,,,,,,,,,,,,,,
Jimmy Butler,6,16,4,3,648,,,,,,,,,,,,,,,
Bobby Portis,,11,7,,648,,,,,,,,,,,,,,,
Robin Lopez,2,12,6,,648,,,,,,,,,,,,,,,
Dwyane Wade,3,10,6,1,648,,,,,,,,,,,,,,,
Paul Zipser,,10,2,,648,,,,,,,,,,,,,,,
Bismack Biyombo,,12,13,,649,,,,,,,,,,,,,,,
Kyle Lowry,11,25,4,,649,,,,,,,,28,,,,,,,
Giannis Antetokounmpo,9,18,12,,649,,,,12,,,,,,,,,,,
Jabari Parker,,18,,,649,,,,,,,,,,,,,,,
Kentavious Caldwell-Pope,,20,8,,650,,,,16,7,,,36,,,,,,,
Reggie Jackson,10,11,11,,650,,,,17,4,,,32,,,,,,,
Nerlens Noel,,11,4,,650,,,,10,5,,,22,,,3,,,,
Jason Richardson,,,5,,650,,5,,7,4,,,25,,,,,,,
Ish Smith,8,15,,3,650,,,,12,6,,,26,,,,,,,
Robert Covington,,3,,,650,,,,6,1,,,22,,,,,,,
Isaiah Canaan,4,9,,,650,,,,10,2,,,22,,,,,,,
Jerami Grant,,10,,,650,,,,,,,,,,,,,,,
Thomas Robinson,,12,,,650,,,,,,,,,,,,,,,
Kawhi Leonard,,23,,,651,,,,,,,,27,,,,,,,
Charlie Villanueva,,13,,,651,,,,,,,,,,,,,,,
Justin Anderson,,13,,,651,,,,,,,,,,,,,,,
Zach Randolph,4,26,9,3,652,,,,,,,,,,,,,,,
Marc Gasol,3,18,7,,652,,,,,,,,,,,,,,,
Courtney Lee,5,6,,3,652,,,,,,,,,,,,,,,
Mike Conley,5,16,6,1,652,,,,,,,,,,,,,,,
Matt Barnes,,8,6,2,652,,,,,,,,,,,2,,,,
Blake Griffin,,24,12,,652,,,,,,,,,,,,,,,
DeAndre Jordan,,13,12,,652,,,,,,,,,,,4,,,,
JJ Redick,,16,,,652,,,,,,,,,,,,,,,
Chris Paul,,14,,,652,,,,,,,,,,,,,,,
Julius Randle,4,9,6,,653,,,,4,4,,,,,,,,,,
Brandon Ingram,,6,1,,653,,,,12,2,,,36,,,,,,,
Lou Williams,,15,,,653,,,,,,,,,,,,,,,
Wesley Matthews,,13,,,653,,,,,,,,,,,,,,,
Dirk Nowitzki,,13,,,653,,,,,,,,,,,,,,,
Seth Curry,3,14,2,,653,,,,,,,,,,,,,,,
Deron Williams,8,13,5,,653,,,,,,,,26,,,,,,,
Justin Anderson,2,19,5,,653,,,,,,,,,,,,,,,
Zach Randolph,,7,,,654,,,,,,,,,,,,,,,
Kevin Martin,,,,,654,,,3,,,,,,,,,,,,
Dante Cunningham,1,17,6,2,655,,,,,,,,,,,4,,,,
Anthony Davis,2,25,13,1,655,,,,,,,,,,,1,,,,
Toney Douglas,6,12,7,2,655,,,,,,,,,,,,,,,
Jrue Holiday,10,34,5,,655,,,,,,,,,,7,,,,,
Ryan Anderson,3,24,,,655,,,,,,,,,,,,,,,
Matt Barnes,10,26,11,2,655,,,,,,,,,,,,,,,
JaMychal Green,1,21,10,1,655,,,,,,,,,,,1,,,,
Briante Weber,7,10,5,1,655,,,,,,,,,,,1,,,,
Lance Stephenson,4,33,7,2,655,,,,,,,,38,,,1,,,,
Jordan Clarkson,3,21,4,,656,,,,,,,,,,,,,,,
Brandon Ingram,5,14,5,,656,,,,,,,,,,,,,,,
DeAndre Jordan,,24,,,656,,,,13,12,,,,,,,,,,
Chris Paul,13,20,5,,656,,,,,,,,,,,,,,,
Raymond Felton,4,15,,,656,,,,,,,,,,,,,,,
Jonas Valanciunas,,14,7,,657,,,,5,5,,,16,,,,,,,
DeMar DeRozan,,24,,4,657,,,,24,,,,,,,,,,,
Kyle Lowry,,36,,,657,,,,20,15,,,,,,,,,,
Gordon Hayward,5,23,,,657,,,,,,,,,,,,,50,,
Rudy Gobert,,13,14,,657,,,,7,5,,,,,,,,,,
Trey Lyles,,19,,,657,,,4,,,4,,,,,,,,,
Andrew Wiggins,,30,,,658,,,,,,,,,,,,,,,
Ricky Rubio,15,10,,,658,,,,,,,,,,,,,,,
Kobe Bryant,5,38,5,,658,,,,,,,,,,,,,,,
Julius Randle,,15,12,,658,,,,,,,,,,,,,,,
Paul George,,26,,,659,,,,,,,,,,,,,,,
Jeff Teague,,,,,659,,,,,5,,,,,,,,,,
Monta Ellis,,19,,,659,,,,,,,,36,,,,,,,
Robert Covington,,10,,,659,,,,,,,,,,,,,,,
Joel Embiid,2,25,7,,659,,,,,,,,,,,2,,,,
Gerald Henderson,,12,,,659,,,,,,,,,,,,,,,
Ersan Ilyasova,,14,,,659,,,,,,,,,,,,,,,
Kevin Durant,6,25,6,,660,,,,,,,,40,,,4,,,,
Serge Ibaka,,17,5,,660,,,,,,,,35,,,4,,,,
Russell Westbrook,7,34,11,,660,,,,,,,,36,,,,,,,
Paul Millsap,5,26,11,,660,,,,,,,,35,,,4,,,,
Al Horford,,21,,,660,,,,,,,,35,,,,,,,
Kyle Korver,,11,,,660,,,,,,,,,,,,,,,
Jeff Teague,5,25,,,660,,,,,,,,,,6,,,,,
Otto Porter Jr.,,22,3,,661,,3,,,,,,,,,,,,,
Bradley Beal,,,3,,661,,,,,,,,,,,,,,,
John Wall,,30,3,,661,,,,,,,,,,,,,63,,
Jared Sullinger,,14,8,,662,,,,,,,,,,,,,,,
Brandon Bass,,17,,,662,,,,,,,,,,,,,,,
Tyler Zeller,,11,6,,662,,,,,,,,,,,,,,,
Wilson Chandler,,,,,662,,,1,,,,,,1,,1,,,,
Kenneth Faried,,11,14,,662,,,,,,,,,,,,,,,
Arron Afflalo,,20,,,662,,,,,,,,,,,,,,,
Jameer Nelson,7,23,,,662,,,,,,,,,,,,,,,
JJ Hickson,,15,14,,662,,,,,,,,29,,,,,,,
Markieff Morris,,21,,,663,,,,12,,,,,,,,,,,
Marcin Gortat,,12,,,663,,,,,,,,,,,,,,,
Bradley Beal,,19,,,663,,,,,,,,,,,,,,,
John Wall,12,20,,,663,,,,,,,,,,,,,,,
Paul George,,17,,,663,,,,,,,,,,,,,,,
Kevin Seraphin,1,9,5,,663,,,,,,,,,,,,,,,
Myles Turner,,17,,,663,,,,,,,,,,,,,,,
Glenn Robinson III,1,10,,,663,,,,,,,,,,,,,,,
Al Jefferson,,12,,,663,,,,,,,,,,,,,,,
Rodney Stuckey,,12,,,663,,,,,,,,,,,,,,,
Trevor Ariza,3,18,8,3,664,,,,14,7,,,,,3,,,,,
Terrence Jones,,10,,,664,,,,,,,,,,,,,,,
Dwight Howard,,7,6,,664,,,,7,3,6,1,18,,,,,,,
James Harden,6,21,8,,664,,4,2,12,5,10,9,32,,,,,,,
Jason Terry,,16,,,664,,,,,,,,27,3,,,,,,
Nick Johnson,,10,,,664,,,,,,,,,,,,,,,
Blake Griffin,,21,8,,664,,,,11,7,9,7,33,,,,,,,
DeAndre Jordan,,26,17,,664,,,,7,6,,14,,,,,,,,
JJ Redick,,18,,,664,,7,4,10,5,,,,,,,,,,
Chris Paul,12,15,,,664,,,,,,,,,,,,,,,
Jamal Crawford,,13,,,664,,,,,,,,27,,,,,,,
Austin Rivers,,12,,,664,,,,,,,,24,,,,,,,
Zach Randolph,,21,,,665,,,,,,,,35,,,,,,,
Marc Gasol,,19,12,,665,,,,,,,,,,,,,,,
Mike Conley,,11,,,665,,,,,,,,,,,,,,,
Courtney Lee,,14,,,665,,,,,,,,,,,,,,,
Matt Barnes,3,,,,665,,,2,,3,,,,2,2,,2,,,
Marcus Morris,,16,2,,665,,,2,,,2,2,,,,,,,,
Andre Drummond,,18,19,,665,,,,,,,,37,,,,,,,
Reggie Jackson,7,18,,,665,,,,,,,,,,,,,,,
Steve Blake,,11,,,665,,,,,,,,16,,,,,,,
Andre Drummond,3,17,17,,666,,,,18,8,,,,,,,,,,
Kentavious Caldwell-Pope,,10,,,666,,,,15,4,,,,,,,,,,
Reggie Jackson,3,9,4,,666,,,,,,,,,,,,,,,
Spencer Dinwiddie,4,17,2,,666,,,,9,6,,,,,,,,,,
Kobe Bryant,9,17,8,,666,,,,19,6,,,,,,,,,,
Roy Hibbert,,12,7,,666,,,,,,,,,,,2,,,,
Jordan Clarkson,3,17,6,,666,,,,,,,,,,,,,,,
D'Angelo Russell,2,9,5,,666,,,,9,3,,,,,,,,,,
Nick Young,,13,2,1,666,2,2,2,6,4,,,,1,1,,,,,
Marcus Morris,,13,7,,667,,,,,,,,,,,,,,,
Tobias Harris,2,17,2,1,667,,,,,,,,,,,,,,,
Andre Drummond,1,8,14,,667,,,,,,,,27,,,,,,,
Kentavious Caldwell-Pope,3,11,2,1,667,,,,,,,,,,,,,,,
Reggie Jackson,,6,1,1,667,,,,,,,,20,,,,,,,
Ish Smith,3,12,1,1,667,,,,,,,,21,,,,,,,
LeBron James,12,16,11,,667,,,,,,,,28,,,,,,,
Richard Jefferson,1,,2,2,667,,,,,,,,,,,,,,,
Iman Shumpert,,18,5,,667,,,,,,,,,,,,,,,
Kyrie Irving,6,26,1,,667,,,,,,,,,,,,,,,
Derrick Williams,1,13,,,667,,,,,,,,,,,,,,,
Deron Williams,3,13,2,,667,,,,,,,,,,,,,,,
Andrew Wiggins,,36,,,668,,,,,,,,,,,,,50,,
Karl-Anthony Towns,,25,13,,668,,,,,,,,,,,,,,,
Ricky Rubio,15,19,,,668,,,,,,,,,,,,,,,
Julius Randle,,23,12,,668,,,,,,,,,,,,,,,
Jordan Clarkson,,35,,,668,,10,8,,,,,,,,,,,,
Greg Monroe,,15,8,,669,,,,,,,,,,,,,,,
Andre Drummond,,23,10,,669,,,,,,,,32,,,,,,,
D.J. Augustin,7,11,,,669,,1,1,11,4,,,,,,,,,,
Jabari Parker,,14,9,,669,,,,,,,,,,,,,,,
Larry Sanders,,12,9,,669,,,,,,,,,,,,,,,
O.J. Mayo,,17,,,669,,4,3,10,5,,,,,,,,,,
Brandon Knight,8,20,,2,669,,5,3,12,7,4,3,,,2,,,,,
Dwight Howard,1,12,14,,670,,,,,,1,,,3,,1,,,,
James Harden,,20,2,1,670,,,,,,,,38,,2,2,,,,
Patrick Beverley,6,14,6,1,670,,,,,,,,,,,2,,,,
Josh Smith,,21,,,670,,,1,20,10,,,,3,,,,,,
Jimmy Butler,,,,,670,,,,,,,6,,,,,,,,
Pau Gasol,,27,14,,670,,,,,,,,,,,,,,,
Derrick Rose,9,19,,,670,,,,,,,,34,,,,,,,
Nikola Mirotic,,17,,,670,6,,,,,,,,,,,,,,
Trevor Ariza,3,18,10,2,671,,,,,,,,,,,,,,,
Clint Capela,,17,10,,671,,,,,,,,,,,,,,,
James Harden,10,23,9,,671,,,,18,6,,,40,,,,,,,
Rudy Gay,,10,,,671,,,,12,4,,,,1,,,,,,
DeMarcus Cousins,1,32,,,671,,9,5,22,12,,,,,,,,,,
Tyler Johnson,7,,,,672,,,,,,,,,,,,,,,
James Johnson,2,15,4,2,672,,,,,,,,,,,2,,,,
Tobias Harris,3,17,6,,672,,,,,,,,,,,,,,,
Andre Drummond,,18,15,4,672,,,,,,,,,,,4,,,,
Kentavious Caldwell-Pope,,22,5,,672,,,,13,7,,,,,,,,,,
Jae Crowder,,17,,,673,,,,,,,,,,,,,,,
Amir Johnson,,12,,,673,,,,,,,,,,,,,,,
Jared Sullinger,,13,11,,673,,,,,,,,25,,,,,,,
Nikola Mirotic,,,8,,673,,,2,,3,,,,,2,,2,,,
Pau Gasol,,17,18,,673,,,,,,,,,,,,,,,
Jimmy Butler,10,19,,,673,,,,,,,,,,,,,,,
Derrick Rose,,18,,,673,5,,,,,,,,,,,,,,
LaMarcus Aldridge,,15,10,,674,,,,,,,,,,,,,,,
Kawhi Leonard,4,36,9,4,674,,,,,,,,,,,,,,,
Carmelo Anthony,2,25,7,,674,,,,,,,,,,,,,,,
Kristaps Porzingis,,16,7,,674,,,,,,,,,,,4,,,,
Willy Hernangomez,,12,9,3,674,,,,,,,,,,,,,,,
Derrick Rose,2,18,4,,674,,,,,,,,,,,,,,,
Pau Gasol,,21,12,,675,,,,16,8,,,,,,,,,,
E'Twaun Moore,,20,,,675,,,,,,,,,,,,,,,
Derrick Rose,,21,,,675,,,,21,9,,,,,,,,,,
Kawhi Leonard,,29,,,675,,,,,,,,,,,,,,,
LaMarcus Aldridge,,26,10,,675,,,,,,,,,,,,,,,
Tony Parker,12,20,,,675,,,,,,,,,,,,,,,
Draymond Green,4,13,7,2,676,,,,,,,,,,,1,,,,
Zaza Pachulia,2,10,1,1,676,,,,,,,,,,,1,,,,
Stephen Curry,6,31,8,2,676,,,,,,,,,,,,,,,
Klay Thompson,1,29,4,1,676,,,,,,,,,,,,,,,
Carmelo Anthony,2,15,6,,676,,,,,,2,2,,,2,2,2,,,
Lance Thomas,2,,7,,676,,,,,,,,27,,,,,,,
Kristaps Porzingis,2,24,15,,676,,,2,,,,,,,2,2,,,,
Derrick Rose,4,28,1,1,676,,,,18,9,11,10,,,,,,,,
Justin Holiday,1,10,3,,676,,,,,,,,,,,,,,,
Trevor Ariza,,13,,,677,,,,,,,,,,,,,,,
Dwight Howard,,12,10,,677,,,,,,,,,,,,,,,
James Harden,5,28,,,677,,5,,,,,,,,,,,,,
Ty Lawson,,,,,677,,,,,,,,34,,,,,,,
Terrence Jones,,23,7,,677,,,,,,,,21,,,4,,,,
Danilo Gallinari,,27,,,677,,,,,,,,,,,,,78,,
Kenneth Faried,,14,11,,677,,,,,,,,,,,,,,,
Will Barton,,26,,,677,,,,,,,,31,,,,,,,
Giannis Antetokounmpo,4,13,8,,678,,,,12,4,8,5,36,,,,,,,
Ersan Ilyasova,,17,12,,678,,4,1,10,5,8,6,,,,,3,,,
Michael Carter-Williams,4,8,,,678,,2,0,6,3,2,2,,,,,,,,
Jerryd Bayless,,12,,,678,,4,1,14,5,2,1,32,,,,,,,
Wayne Ellington,5,14,6,,678,,6,2,13,6,,,,,,,,,,
Jordan Clarkson,5,16,,,678,,2,2,9,7,,,,,,,,,,
Jeremy Lin,6,14,,,678,,2,1,10,4,6,5,,,,,,,,
Jordan Hill,,14,7,,678,,,,18,6,2,2,,,,,,,,
Rudy Gay,,12,5,,679,,3,0,16,5,2,2,,,,,,,,
DeMarcus Cousins,,18,15,,679,,1,0,17,5,11,8,,,,1,,,,
Ben McLemore,,11,,,679,,6,0,11,2,7,7,,,,,,,,
Darren Collison,,17,6,3,679,,2,2,7,5,7,5,,,,,,,,
Ray McCallum,,10,,,679,,,,,,,,,,,,,,,
Derrick Williams,,12,,,679,,,,,,,,,,,,,,,
Greg Monroe,,14,11,,679,,,,10,6,4,2,,,,,,,,
Andre Drummond,,15,14,,679,,,,11,6,5,3,,4,,2,4,,,
Brandon Jennings,,35,2,2,679,2,8,5,21,14,2,2,,,2,,,,,
Jodie Meeks,,13,,,679,,3,1,12,5,2,2,,,,,,,,
Jimmy Butler,3,5,7,2,680,,,,11,2,,,,,,,,,,
Bobby Portis,,12,8,,680,,,,,,,,,,,,,,,
Robin Lopez,3,13,3,1,680,,,,,,,,,,,2,,,,
Dwyane Wade,,8,3,2,680,,,,,,,,,,,,,,,
Denzel Valentine,,,3,,680,,,,,,,,,,,,,,,
Cristiano Felicio,,10,4,1,680,,,,,,,,,,,,,,,
Jae Crowder,,5,10,,680,,,,,,,,,,,,,,,
Al Horford,6,12,7,1,680,,,,,,,,,,,2,,,,
Avery Bradley,1,17,6,3,680,,,,,,,,,,,1,,,,
Isaiah Thomas,2,22,1,3,680,,,,,,,,,,,,,,,
Kelly Olynyk,3,11,,1,680,,,,,,,,,,,,,,,
Marcus Smart,3,12,6,2,680,,,,,,,,,,,,,,,
Jaylen Brown,1,11,3,1,680,,,,,,,,,,,,,,,
Danilo Gallinari,,19,,,681,,,,13,7,,,,,,,,,,
Kenneth Faried,,18,14,,681,,,,,,,,,,,,,,,
Emmanuel Mudiay,,,,,681,,,,16,3,,,,,,,,,,
Jamal Murray,,,,,681,,,,12,6,,,,,6,,,,,
Maurice Harkless,,17,,,681,,,,,,,,,,,,,,,
CJ McCollum,,21,,,681,,,,,,,,,,,,,,,
Damian Lillard,6,32,8,,681,,,,,,,,,,,,,,,
Jason Smith,4,,,,682,,,,,,,,,,,,,,,
Cole Aldrich,,12,19,4,682,,,,,,,,34,,,,,,,
Joel Freeland,,10,10,,682,,,,,,,,25,,,,,,,
Wesley Matthews,,28,,,682,,,,,,,,,,,,,,,
Damian Lillard,6,11,,,682,,,,,,,,,,,,,,,
Chris Kaman,,13,9,,682,,,,,,,,20,,,,,,,
Michael Kidd-Gilchrist,,12,9,2,683,,,,9,6,,,,,,,,,,
Jeremy Lamb,3,13,8,,683,,,,,,,,,,,,,,,
Kemba Walker,3,18,2,,683,,,,,,,,,,,,,,,
Kawhi Leonard,3,19,2,,683,,,,,,,,,,,,,,,
LaMarcus Aldridge,3,15,11,,683,,,,,,,,,,,,,,,
Dewayne Dedmon,,15,10,,683,,,,6,6,,,,,,,,,,
Davis Bertans,,21,,,683,,,,6,5,,,,,,,,,,
Anthony Davis,,37,15,2,684,,,,,,,,,,,4,,,,
Russell Westbrook,12,28,17,,684,,,,,,,,,,,,,,,
Enes Kanter,,17,10,,684,,,,13,7,,,,,,,,,,
Victor Oladipo,5,18,7,2,685,,1,1,,,,,,,,,,,,
Andre Drummond,,17,,,685,,,,,,,,,,,,,,,
Brandon Jennings,,17,,,685,,,,,,,,18,,,,,,,
Rudy Gay,2,16,2,1,686,,,,,,,,,,,,,,,
DeMarcus Cousins,4,33,7,2,686,,,,,,,,,,,1,,,,
Kosta Koufos,1,2,7,1,686,,,,,,,,,,,,,,,
Arron Afflalo,1,3,,,686,,,,6,1,,,,,,,,,,
Ty Lawson,5,11,7,,686,,,,,,,,,,,,,,,
Omri Casspi,,12,,,686,,,,,,,,,,,,,,,
Ben McLemore,1,11,,,686,,,,,,,,,,,,,,,
Aaron Gordon,3,13,10,1,686,,,,,,,,,,,1,,,,
Serge Ibaka,,17,3,,686,,,,,,,,,,,1,,,,
Nikola Vucevic,3,10,9,2,686,,,,,,,,,,,,,,,
Evan Fournier,1,29,1,,686,1,,3,,,,,,,3,,,,,
Elfrid Payton,11,6,3,,686,3,,,,3,1,,,1,1,,,,,
Jeff Green,,15,3,,686,,,,,,,,,,,,,,,
Tobias Harris,2,18,7,,687,,,,,,,,,,,2,,,,
Marcus Morris,2,12,4,,687,,,,,,,,,,,,,,,
Andre Drummond,2,14,14,1,687,,,,,,,,,,,1,,,,
Ish Smith,13,11,5,1,687,,,,,,,,,,,,,,,
Jon Leuer,2,16,9,1,687,,,,,,,,,,,,,,,
Beno Udrih,,11,,,687,,,,,,,,,,,,,,,
Darrun Hilliard,,11,,,687,,,,,,,,,,,,,,,
Kent Bazemore,,,2,1,687,,,,,,,,,,,,,,,
Thabo Sefolosha,,5,2,1,687,,,,,,,,,,,,,,,
Dwight Howard,,2,6,,687,,,,,,,,25,,,2,,,,
Kyle Korver,,,2,1,687,,,,,,,,,,,,,,,
Dennis Schroder,11,17,2,,687,,,,,,,,,,,,,,,
Mike Muscala,,11,,,687,,,,,,,,,,,,,,,
Tim Hardaway Jr.,,11,,,687,,,,,,,,,,,,,,,
Kris Humphries,,10,,,687,,,,,,,,,,,,,,,
Carmelo Anthony,1,12,,,688,,1,1,,,1,1,12,,1,,,,,
Kristaps Porzingis,,14,6,,688,,,,,,,,23,,,2,,,,
Derrick Rose,6,11,4,,688,,,,10,,,,,,,,,,,
Justin Holiday,,10,,,688,,,,,,,,,,,,,,,
Marcus Smart,10,12,6,3,688,,,,,,,,,,,,,,,
Kelly Olynyk,3,19,7,,688,,,,11,6,,,30,,,,,,,
Avery Bradley,2,15,10,3,688,,,,,,,,,,,,,,,
Isaiah Thomas,,29,,,688,,,,17,9,,,28,,,,,,,
Nicolas Batum,4,31,8,,689,,,,,,,,,,,,,,,
Kemba Walker,2,34,2,,689,,,,,,,,,,,,,,,
Blake Griffin,5,43,10,2,689,,,,26,15,,,42,,,,,,,
DeAndre Jordan,,20,19,,689,,,,,,,2,,2,,2,,,,
Chris Paul,17,15,9,,689,,,2,,,,,,,,,,,,
Al-Farouq Aminu,,8,,,690,,,,,,,,,,,,,,,
Maurice Harkless,,18,7,1,690,,,,,,,,,,,2,,,,
Mason Plumlee,,7,,,690,,,,,,,,,,,,,,,
CJ McCollum,,37,,,690,,12,,,,,,,,,,,,,
Damian Lillard,7,19,,1,690,,,,11,3,11,11,,,,,,,,
Marc Gasol,2,21,3,1,690,,,,,,,,,,,,,,,
Tony Allen,,11,7,4,690,,,,,,,,,,,,,,,
Mike Conley,7,16,4,2,690,,,,,,,,,,,2,,,,
Vince Carter,1,11,5,1,690,,,,,,,,,,,,,,,
Zach Randolph,2,15,7,,690,,,,,,,,,,,,,,,
Jimmy Butler,,26,,,691,,,,15,10,,,,,,,,,,
Dwyane Wade,,26,,,691,,,,18,11,,,,,,,,,,
Rajon Rondo,10,6,8,,691,,,,,,,,,,,,,,,
