player_name,team_name,player_height,country,draft_year,draft_round,college,age,season
Erick Strickland,Milwaukee Bucks,190.5,USA,Undrafted,Undrafted,Nebraska,30.0,2003-04
Erick Dampier,Golden State Warriors,210.82,USA,1996,1,Mississippi State,28.0,2003-04
Eric Williams,Cleveland Cavaliers,203.2,USA,1995,1,Providence,31.0,2003-04
Eric Snow,Philadelphia 76ers,190.5,USA,1995,2,Michigan State,31.0,2003-04
Eric Piatkowski,Houston Rockets,200.66,USA,1994,1,Nebraska,33.0,2003-04
Elton Brand,Los Angeles Clippers,203.2,USA,1999,1,Duke,25.0,2003-04
Fred Hoiberg,Minnesota Timberwolves,195.58,USA,1995,2,Iowa State,31.0,2003-04
Juwan Howard,Orlando Magic,205.74,USA,1994,1,Michigan,31.0,2003-04
Keith Bogans,Orlando Magic,195.58,USA,2003,2,Kentucky,24.0,2003-04
Keith Van Horn,Milwaukee Bucks,208.28,USA,1997,1,Utah,28.0,2003-04
Sam Cassell,Minnesota Timberwolves,190.5,USA,1993,1,Florida State,34.0,2003-04
Samaki Walker,Miami Heat,205.74,USA,1996,1,Louisville,28.0,2003-04
Samuel Dalembert,Philadelphia 76ers,210.82,Haiti,2001,1,Seton Hall,24.0,2003-04
Sasha Pavlovic,Utah Jazz,200.66,Montenegro,2003,1,,20.0,2003-04
Scot Pollard,Indiana Pacers,210.82,USA,1997,1,Kansas,29.0,2003-04
Scott Padgett,Houston Rockets,205.74,USA,1999,1,Kentucky,28.0,2003-04
Scott Williams,Dallas Mavericks,208.28,USA,Undrafted,Undrafted,North Carolina,36.0,2003-04
Scottie Pippen,Chicago Bulls,203.2,USA,1987,1,Central Arkansas,38.0,2003-04
Sean Lampley,Golden State Warriors,198.12,USA,2001,2,California,24.0,2003-04
Sean Rooks,Orlando Magic,208.28,USA,1992,2,Arizona,34.0,2003-04
Shammond Williams,New Orleans Hornets,185.42,USA,1998,2,North Carolina,29.0,2003-04
Shandon Anderson,New York Knicks,198.12,USA,1996,2,Georgia,30.0,2003-04
Shane Battier,Memphis Grizzlies,203.2,USA,2001,1,Duke,25.0,2003-04
Shane Heal,San Antonio Spurs,182.88,USA,Undrafted,Undrafted,,33.0,2003-04
Shaquille O'Neal,Los Angeles Lakers,215.9,USA,1992,1,Louisiana State,32.0,2003-04
Shareef Abdur-Rahim,Portland Trail Blazers,205.74,USA,1996,1,California,27.0,2003-04
Shawn Bradley,Dallas Mavericks,228.6,USA,1993,1,Brigham Young,32.0,2003-04
Shawn Marion,Phoenix Suns,200.66,USA,1999,1,Nevada-Las Vegas,26.0,2003-04
Slava Medvedenko,Los Angeles Lakers,208.28,Ukraine,Undrafted,Undrafted,,25.0,2003-04
Slavko Vranes,Portland Trail Blazers,226.06,USA,2003,2,,21.0,2003-04
Speedy Claxton,Golden State Warriors,180.34,USA,2000,1,Hofstra,26.0,2003-04
Stacey Augmon,New Orleans Hornets,203.2,USA,1991,1,Nevada-Las Vegas,35.0,2003-04
Stephen Jackson,Atlanta Hawks,203.2,USA,1997,2,Butler Community College,26.0,2003-04
Ryan Humphrey,Memphis Grizzlies,203.2,USA,2002,1,Notre Dame,24.0,2003-04
Ryan Bowen,Denver Nuggets,205.74,USA,1998,2,Iowa,28.0,2003-04
Rusty LaRue,Golden State Warriors,190.5,USA,Undrafted,Undrafted,Wake Forest,30.0,2003-04
Ruben Patterson,Portland Trail Blazers,195.58,USA,1998,2,Cincinnati,28.0,2003-04
Rasual Butler,Miami Heat,200.66,USA,2002,2,La Salle,25.0,2003-04
Raul Lopez,Utah Jazz,182.88,Spain,2001,1,,24.0,2003-04
Ray Allen,Seattle SuperSonics,195.58,USA,1996,1,Connecticut,28.0,2003-04
Reece Gaines,Orlando Magic,198.12,USA,2003,1,Louisville,23.0,2003-04
Reggie Evans,Seattle SuperSonics,203.2,USA,Undrafted,Undrafted,Iowa,24.0,2003-04
Reggie Miller,Indiana Pacers,200.66,USA,1987,1,UCLA,38.0,2003-04
Richard Hamilton,Detroit Pistons,200.66,USA,1999,1,Connecticut,26.0,2003-04
Richard Jefferson,New Jersey Nets,200.66,USA,2001,1,Arizona,24.0,2003-04
Richie Frahm,Seattle SuperSonics,195.58,USA,Undrafted,Undrafted,Gonzaga,26.0,2003-04
Rick Brunson,Chicago Bulls,193.04,USA,Undrafted,Undrafted,Temple,32.0,2003-04
Rick Fox,Los Angeles Lakers,200.66,Canada,1991,1,North Carolina,34.0,2003-04
Stephon Marbury,New York Knicks,187.96,USA,1996,1,Georgia Tech,27.0,2003-04
Ricky Davis,Boston Celtics,200.66,USA,1998,1,Iowa,24.0,2003-04
Robert Horry,San Antonio Spurs,208.28,USA,1992,1,Alabama,33.0,2003-04
Robert Pack,New Jersey Nets,187.96,USA,Undrafted,Undrafted,Southern California,35.0,2003-04
Robert Traylor,New Orleans Hornets,203.2,USA,1998,1,Michigan,27.0,2003-04
Rod Strickland,Toronto Raptors,190.5,USA,1988,1,DePaul,37.0,2003-04
Rodney Buford,Sacramento Kings,195.58,USA,1999,2,Creighton,26.0,2003-04
Rodney Rogers,New Jersey Nets,200.66,USA,1993,1,Wake Forest,33.0,2003-04
Rodney White,Denver Nuggets,205.74,USA,2001,1,North Carolina-Charlotte,24.0,2003-04
Roger Mason Jr.,Toronto Raptors,195.58,USA,2002,2,Virginia,23.0,2003-04
Ron Mercer,San Antonio Spurs,200.66,USA,1997,1,Kentucky,28.0,2003-04
Ronald Dupree,Chicago Bulls,200.66,USA,Undrafted,Undrafted,Louisiana State,23.0,2003-04
Ruben Boumtje-Boumtje,Portland Trail Blazers,213.36,USA,2001,2,Georgetown,26.0,2003-04
Robert Archibald,Toronto Raptors,210.82,Scotland,2002,2,Illinois,24.0,2003-04
Rasho Nesterovic,San Antonio Spurs,213.36,Slovenia,1998,1,,28.0,2003-04
Steve Blake,Washington Wizards,190.5,USA,2003,2,Maryland,24.0,2003-04
Steve Nash,Dallas Mavericks,190.5,Canada,1996,1,Santa Clara,30.0,2003-04
Tyrone Hill,Miami Heat,205.74,USA,1990,1,Xavier,36.0,2003-04
Tyronn Lue,Orlando Magic,182.88,USA,1998,1,Nebraska,27.0,2003-04
Tyson Chandler,Chicago Bulls,215.9,USA,2001,1,,21.0,2003-04
Udonis Haslem,Miami Heat,203.2,USA,Undrafted,Undrafted,Florida,24.0,2003-04
Vin Baker,New York Knicks,210.82,USA,1993,1,Hartford,32.0,2003-04
Vince Carter,Toronto Raptors,198.12,USA,1998,1,North Carolina,27.0,2003-04
Vitaly Potapenko,Seattle SuperSonics,208.28,Ukraine,1996,1,Wright State,29.0,2003-04
Vlade Divac,Sacramento Kings,215.9,Serbia and Montenegro,1989,1,,36.0,2003-04
Vladimir Radmanovic,Seattle SuperSonics,208.28,Serbia,2001,1,,23.0,2003-04
Vladimir Stepania,Portland Trail Blazers,215.9,Georgia,1998,1,,28.0,2003-04
Voshon Lenard,Denver Nuggets,193.04,USA,1994,2,Minnesota,31.0,2003-04
Wally Szczerbiak,Minnesota Timberwolves,200.66,USA,1999,1,Miami (OH),27.0,2003-04
Walter McCarty,Boston Celtics,208.28,USA,1996,1,Kentucky,30.0,2003-04
Wang Zhi-zhi,Miami Heat,215.9,China,1999,2,,26.0,2003-04
Wesley Person,Atlanta Hawks,198.12,USA,1994,1,Auburn,33.0,2003-04
Willie Green,Philadelphia 76ers,193.04,USA,2003,2,Detroit Mercy,22.0,2003-04
Yao Ming,Houston Rockets,228.6,China,2002,1,,23.0,2003-04
Zach Randolph,Portland Trail Blazers,205.74,USA,2001,1,Michigan State,22.0,2003-04
Zarko Cabarkapa,Phoenix Suns,210.82,Serbia and Montenegro,2003,1,,23.0,2003-04
Zaza Pachulia,Orlando Magic,210.82,Georgia,2003,2,,20.0,2003-04
Zeljko Rebraca,Atlanta Hawks,213.36,Yugoslavia,1994,2,,32.0,2003-04
Zendon Hamilton,Philadelphia 76ers,210.82,USA,Undrafted,Undrafted,St. John's (NY),29.0,2003-04
Zoran Planinic,New Jersey Nets,200.66,Croatia,2003,1,,21.0,2003-04
Troy Murphy,Golden State Warriors,210.82,USA,2001,1,Notre Dame,24.0,2003-04
Troy Hudson,Minnesota Timberwolves,185.42,USA,Undrafted,Undrafted,Southern Illinois,28.0,2003-04
Troy Bell,Memphis Grizzlies,185.42,USA,2003,1,Boston College,23.0,2003-04
Trenton Hassell,Minnesota Timberwolves,195.58,USA,2001,2,Austin Peay,25.0,2003-04
Steven Hunter,Orlando Magic,213.36,USA,2001,1,DePaul,22.0,2003-04
Steven Smith,New Orleans Hornets,203.2,USA,1991,1,Michigan State,35.0,2003-04
Stromile Swift,Memphis Grizzlies,205.74,USA,2000,1,Louisiana State,24.0,2003-04
T.J. Ford,Milwaukee Bucks,182.88,USA,2003,1,Texas,21.0,2003-04
Tamar Slay,New Jersey Nets,203.2,USA,2002,2,Marshall,24.0,2003-04
Tayshaun Prince,Detroit Pistons,205.74,USA,2002,1,Kentucky,24.0,2003-04
Theo Ratliff,Portland Trail Blazers,208.28,USA,1995,1,Wyoming,31.0,2003-04
Theron Smith,Memphis Grizzlies,203.2,USA,Undrafted,Undrafted,Ball State,23.0,2003-04
Tierre Brown,New Orleans Hornets,187.96,USA,Undrafted,Undrafted,McNeese State,25.0,2003-04
Tim Duncan,San Antonio Spurs,213.36,US Virgin Islands,1997,1,Wake Forest,28.0,2003-04
Tim Thomas,New York Knicks,208.28,USA,1997,1,Villanova,27.0,2003-04
Steve Francis,Houston Rockets,190.5,USA,1999,1,Maryland,27.0,2003-04
Tom Gugliotta,Utah Jazz,208.28,USA,1992,1,North Carolina State,34.0,2003-04
Tony Battie,Cleveland Cavaliers,210.82,USA,1997,1,Texas Tech,28.0,2003-04
Tony Delk,Dallas Mavericks,187.96,USA,1996,1,Kentucky,30.0,2003-04
Tony Massenburg,Sacramento Kings,205.74,USA,1990,2,Maryland,36.0,2003-04
Tony Parker,San Antonio Spurs,187.96,France,2001,1,,22.0,2003-04
Torraye Braggs,Washington Wizards,203.2,USA,1998,2,Xavier,28.0,2003-04
Tracy McGrady,Orlando Magic,203.2,USA,1997,1,,25.0,2003-04
Tracy Murray,Portland Trail Blazers,200.66,USA,1992,1,UCLA,32.0,2003-04
Travis Best,Dallas Mavericks,180.34,USA,1995,1,Georgia Tech,31.0,2003-04
Travis Hansen,Atlanta Hawks,198.12,USA,2003,2,Brigham Young,26.0,2003-04
Travis Outlaw,Portland Trail Blazers,205.74,USA,2003,1,,19.0,2003-04
Tremaine Fowlkes,Detroit Pistons,198.12,USA,1998,2,Fresno State,28.0,2003-04
Toni Kukoc,Milwaukee Bucks,210.82,Croatia,1990,2,,35.0,2003-04
Keith McLeod,Minnesota Timberwolves,187.96,USA,Undrafted,Undrafted,Bowling Green,24.0,2003-04
Rasheed Wallace,Detroit Pistons,210.82,USA,1995,1,North Carolina,29.0,2003-04
Randy Livingston,Los Angeles Clippers,193.04,USA,1996,2,Louisiana State,29.0,2003-04
Lonny Baxter,Washington Wizards,203.2,USA,2002,2,Maryland,25.0,2003-04
Loren Woods,Miami Heat,218.44,USA,2001,2,Arizona,26.0,2003-04
Lorenzen Wright,Memphis Grizzlies,210.82,USA,1996,1,Memphis,28.0,2003-04
Lucious Harris,New Jersey Nets,195.58,USA,1993,2,Long Beach State,33.0,2003-04
Luke Ridnour,Seattle SuperSonics,187.96,USA,2003,1,Oregon,23.0,2003-04
Luke Walton,Los Angeles Lakers,203.2,USA,2003,2,Arizona,24.0,2003-04
Maciej Lampe,Phoenix Suns,210.82,Poland,2003,2,,19.0,2003-04
Malik Allen,Miami Heat,208.28,USA,Undrafted,Undrafted,Villanova,26.0,2003-04
Malik Rose,San Antonio Spurs,200.66,USA,1996,2,Drexel,29.0,2003-04
Mamadou N'diaye,Atlanta Hawks,213.36,Senegal,2000,1,Auburn,29.0,2003-04
Manu Ginobili,San Antonio Spurs,198.12,Argentina,1999,2,,26.0,2003-04
Marc Jackson,Philadelphia 76ers,208.28,USA,1997,2,Temple,29.0,2003-04
Marcus Banks,Boston Celtics,187.96,USA,2003,1,Nevada-Las Vegas,22.0,2003-04
Marcus Camby,Denver Nuggets,210.82,USA,1996,1,Massachusetts,30.0,2003-04
Marcus Fizer,Chicago Bulls,203.2,USA,2000,1,Iowa State,25.0,2003-04
Marcus Haislip,Milwaukee Bucks,208.28,USA,2002,1,Tennessee,23.0,2003-04
Mark Blount,Boston Celtics,213.36,USA,1997,2,Pittsburgh,28.0,2003-04
Mark Jackson,Houston Rockets,190.5,USA,1987,1,St. John's (NY),39.0,2003-04
Mark Madsen,Minnesota Timberwolves,205.74,USA,2000,1,Stanford,28.0,2003-04
Mark Pope,Denver Nuggets,208.28,USA,1996,2,Kentucky,31.0,2003-04
Marko Jaric,Los Angeles Clippers,195.58,Serbia,2000,2,,25.0,2003-04
Marquis Daniels,Dallas Mavericks,198.12,USA,Undrafted,Undrafted,Auburn,23.0,2003-04
Mateen Cleaves,Cleveland Cavaliers,187.96,USA,2000,1,Michigan State,26.0,2003-04
Linton Johnson,Chicago Bulls,203.2,USA,Undrafted,Undrafted,Tulane,24.0,2003-04
Lindsey Hunter,Detroit Pistons,187.96,USA,1993,1,Jackson State,33.0,2003-04
Leon Smith,Seattle SuperSonics,208.28,USA,1999,1,,23.0,2003-04
Lee Nailon,Cleveland Cavaliers,205.74,USA,1999,2,Texas Christian,29.0,2003-04
Kelvin Cato,Houston Rockets,210.82,USA,1997,1,Iowa State,29.0,2003-04
Kendall Gill,Chicago Bulls,195.58,USA,1990,1,Illinois,36.0,2003-04
Kendrick Perkins,Boston Celtics,208.28,USA,2003,1,,19.0,2003-04
Kenny Anderson,Indiana Pacers,185.42,USA,1991,1,Georgia Tech,33.0,2003-04
Kenny Thomas,Philadelphia 76ers,200.66,USA,1999,1,New Mexico,26.0,2003-04
Kenyon Martin,New Jersey Nets,205.74,USA,2000,1,Cincinnati,26.0,2003-04
Keon Clark,Utah Jazz,210.82,USA,1998,1,Nevada-Las Vegas,29.0,2003-04
Kerry Kittles,New Jersey Nets,195.58,USA,1996,1,Villanova,30.0,2003-04
Kevin Garnett,Minnesota Timberwolves,210.82,USA,1995,1,,28.0,2003-04
Kevin Ollie,Cleveland Cavaliers,187.96,USA,Undrafted,Undrafted,Connecticut,31.0,2003-04
Kevin Willis,San Antonio Spurs,213.36,USA,1984,1,Michigan State,41.0,2003-04
Matt Barnes,Los Angeles Clippers,200.66,USA,2002,2,UCLA,24.0,2003-04
Keyon Dooling,Los Angeles Clippers,190.5,USA,2000,1,Missouri,24.0,2003-04
Kirk Penney,Miami Heat,195.58,USA,Undrafted,Undrafted,Wisconsin,23.0,2003-04
Kobe Bryant,Los Angeles Lakers,198.12,USA,1996,1,,25.0,2003-04
Kurt Thomas,New York Knicks,205.74,USA,1995,1,Texas Christian,31.0,2003-04
Kwame Brown,Washington Wizards,210.82,USA,2001,1,,22.0,2003-04
Kyle Korver,Philadelphia 76ers,200.66,USA,2003,2,Creighton,23.0,2003-04
Lamar Odom,Miami Heat,208.28,USA,1999,1,Rhode Island,24.0,2003-04
Lamond Murray,Toronto Raptors,200.66,USA,1994,1,California,31.0,2003-04
Larry Hughes,Washington Wizards,195.58,USA,1998,1,Saint Louis,25.0,2003-04
Latrell Sprewell,Minnesota Timberwolves,195.58,USA,1992,1,Alabama,33.0,2003-04
LeBron James,Cleveland Cavaliers,203.2,USA,2003,1,,19.0,2003-04
Leandro Barbosa,Phoenix Suns,190.5,Brazil,2003,1,,21.0,2003-04
Kirk Hinrich,Chicago Bulls,190.5,USA,2003,1,Kansas,23.0,2003-04
Rashard Lewis,Seattle SuperSonics,208.28,USA,1998,2,,24.0,2003-04
Matt Carroll,San Antonio Spurs,198.12,USA,Undrafted,Undrafted,Notre Dame,23.0,2003-04
Maurice Carter,New Orleans Hornets,195.58,USA,Undrafted,Undrafted,Louisiana State,27.0,2003-04
Nene,Denver Nuggets,210.82,Brazil,2002,1,,21.0,2003-04
Nick Van Exel,Golden State Warriors,185.42,USA,1993,2,Cincinnati,32.0,2003-04
Nikoloz Tskitishvili,Denver Nuggets,213.36,Georgia,2002,1,,21.0,2003-04
Olden Polynice,Los Angeles Clippers,208.28,USA,1987,1,Virginia,39.0,2003-04
Oliver Miller,Minnesota Timberwolves,205.74,USA,1992,1,Arkansas,34.0,2003-04
Omar Cook,Portland Trail Blazers,185.42,USA,2001,2,St. John's (NY),22.0,2003-04
Othella Harrington,New York Knicks,205.74,USA,1996,2,Georgetown,30.0,2003-04
P.J. Brown,New Orleans Hornets,210.82,USA,1992,2,Louisiana Tech,34.0,2003-04
Pat Garrity,Orlando Magic,205.74,USA,1998,1,Notre Dame,27.0,2003-04
Pau Gasol,Memphis Grizzlies,213.36,Spain,2001,1,,23.0,2003-04
Paul Grant,Utah Jazz,213.36,USA,1997,1,Wisconsin,30.0,2003-04
Paul Pierce,Boston Celtics,198.12,USA,1998,1,Kansas,26.0,2003-04
Paul Shirley,Chicago Bulls,208.28,USA,Undrafted,Undrafted,Iowa State,26.0,2003-04
Peja Stojakovic,Sacramento Kings,208.28,Serbia and Montenegro,1996,1,,27.0,2003-04
Popeye Jones,Golden State Warriors,203.2,USA,1992,2,Murray State,34.0,2003-04
Predrag Drobnjak,Los Angeles Clippers,210.82,Yugoslavia,1997,2,,28.0,2003-04
Primoz Brezec,Indiana Pacers,215.9,Slovenia,2000,1,,24.0,2003-04
Quentin Richardson,Los Angeles Clippers,195.58,USA,2000,1,DePaul,24.0,2003-04
Quincy Lewis,Minnesota Timberwolves,200.66,USA,1999,1,Minnesota,27.0,2003-04
Qyntel Woods,Portland Trail Blazers,203.2,USA,2002,1,Northeast Mississippi Community College,23.0,2003-04
Raef LaFrentz,Boston Celtics,210.82,USA,1998,1,Kansas,28.0,2003-04
Rafer Alston,Miami Heat,187.96,USA,1998,2,Fresno State,27.0,2003-04
Raja Bell,Utah Jazz,195.58,U.S. Virgin Islands,Undrafted,Undrafted,Florida International,27.0,2003-04
Ndudi Ebi,Minnesota Timberwolves,205.74,USA,2003,1,,20.0,2003-04
Nazr Mohammed,New York Knicks,208.28,USA,1998,1,Kentucky,26.0,2003-04
Morris Peterson,Toronto Raptors,200.66,USA,2000,1,Michigan State,26.0,2003-04
Moochie Norris,New York Knicks,187.96,USA,1996,2,West Florida,30.0,2003-04
Maurice Taylor,Houston Rockets,205.74,USA,1997,1,Michigan,27.0,2003-04
Mehmet Okur,Detroit Pistons,210.82,Turkey,2001,2,,25.0,2003-04
Melvin Ely,Los Angeles Clippers,208.28,USA,2002,1,Fresno State,26.0,2003-04
Mengke Bateer,Toronto Raptors,210.82,China,Undrafted,Undrafted,,28.0,2003-04
Metta World Peace,Indiana Pacers,200.66,USA,1999,1,St. John's (NY),24.0,2003-04
Michael Bradley,Atlanta Hawks,208.28,USA,2001,1,Villanova,25.0,2003-04
Michael Curry,Toronto Raptors,195.58,USA,Undrafted,Undrafted,Georgia Southern,35.0,2003-04
Michael Doleac,Denver Nuggets,210.82,USA,1998,1,Utah,27.0,2003-04
Michael Finley,Dallas Mavericks,200.66,USA,1995,1,Wisconsin,31.0,2003-04
Michael Olowokandi,Minnesota Timberwolves,213.36,Nigeria,1998,1,Pacific,29.0,2003-04
Michael Redd,Milwaukee Bucks,198.12,USA,2000,2,Ohio State,24.0,2003-04
Matt Harpring,Utah Jazz,200.66,USA,1998,1,Georgia Tech,28.0,2003-04
Michael Ruffin,Utah Jazz,203.2,USA,1999,2,Tulsa,27.0,2003-04
Michael Sweetney,New York Knicks,203.2,USA,2003,1,Georgetown,21.0,2003-04
Mickael Pietrus,Golden State Warriors,198.12,France,2003,1,,22.0,2003-04
Mike Bibby,Sacramento Kings,185.42,USA,1998,1,Arizona,26.0,2003-04
Mike Dunleavy,Golden State Warriors,205.74,USA,2002,1,Duke,23.0,2003-04
Mike James,Detroit Pistons,187.96,USA,Undrafted,Undrafted,Duquesne,29.0,2003-04
Mike Miller,Memphis Grizzlies,203.2,USA,2000,1,Florida,24.0,2003-04
Mike Wilks,Houston Rockets,180.34,USA,Undrafted,Undrafted,Rice,25.0,2003-04
Mikki Moore,Utah Jazz,213.36,USA,Undrafted,Undrafted,Nebraska,28.0,2003-04
Milt Palacio,Toronto Raptors,190.5,Belize,Undrafted,Undrafted,Colorado State,26.0,2003-04
Mitchell Butler,Washington Wizards,195.58,USA,Undrafted,Undrafted,UCLA,33.0,2003-04
Mo Williams,Utah Jazz,185.42,USA,2003,2,Alabama,21.0,2003-04
Michael Stewart,Boston Celtics,208.28,USA,Undrafted,Undrafted,California,29.0,2003-04
Jon Barry,Denver Nuggets,195.58,USA,1992,1,Georgia Tech,34.0,2003-04
Brian Cardinal,Golden State Warriors,203.2,USA,2000,2,Purdue,27.0,2003-04
Aaron McKie,Philadelphia 76ers,195.58,USA,1994,1,Temple,32.0,2004-05
Michael Redd,Milwaukee Bucks,198.12,USA,2000,2,Ohio State,25.0,2004-05
Michael Olowokandi,Minnesota Timberwolves,213.36,Nigeria,1998,1,Pacific,30.0,2004-05
Michael Finley,Dallas Mavericks,200.66,USA,1995,1,Wisconsin,32.0,2004-05
Michael Doleac,Miami Heat,210.82,USA,1998,1,Utah,28.0,2004-05
Michael Curry,Indiana Pacers,195.58,USA,Undrafted,Undrafted,Georgia Southern,36.0,2004-05
Michael Bradley,Philadelphia 76ers,205.74,USA,2001,1,Villanova,26.0,2004-05
Metta World Peace,Indiana Pacers,200.66,USA,1999,1,St. John's (NY),25.0,2004-05
Melvin Ely,Charlotte Hornets,208.28,USA,2002,1,Fresno State,27.0,2004-05
Mehmet Okur,Utah Jazz,210.82,Turkey,2001,2,,26.0,2004-05
Maurice Taylor,New York Knicks,205.74,USA,1997,1,Michigan,28.0,2004-05
Maurice Evans,Sacramento Kings,195.58,USA,Undrafted,Undrafted,Texas,26.0,2004-05
Maurice Baker,Portland Trail Blazers,187.96,USA,Undrafted,Undrafted,Oklahoma State,25.0,2004-05
Matt Harpring,Utah Jazz,200.66,USA,1998,1,Georgia Tech,29.0,2004-05
Matt Freije,New Orleans Hornets,208.28,USA,2004,2,Vanderbilt,23.0,2004-05
Matt Carroll,Charlotte Hornets,198.12,USA,Undrafted,Undrafted,Notre Dame,24.0,2004-05
Matt Bonner,Toronto Raptors,208.28,USA,2003,2,Florida,25.0,2004-05
Matt Barnes,Sacramento Kings,200.66,USA,2002,2,UCLA,25.0,2004-05
Mateen Cleaves,Seattle SuperSonics,187.96,USA,2000,1,Michigan State,27.0,2004-05
Marquis Daniels,Dallas Mavericks,198.12,USA,Undrafted,Undrafted,Auburn,24.0,2004-05
Marko Jaric,Los Angeles Clippers,200.66,Serbia,2000,2,,26.0,2004-05
Mark Pope,Denver Nuggets,208.28,USA,1996,2,Kentucky,32.0,2004-05
Mark Madsen,Minnesota Timberwolves,205.74,USA,2000,1,Stanford,29.0,2004-05
Mark Jones,Orlando Magic,198.12,USA,2004,4,Central Florida,30.0,2004-05
Mark Blount,Boston Celtics,213.36,USA,1997,2,Pittsburgh,29.0,2004-05
Mario Kasun,Orlando Magic,213.36,Croatia,2002,2,,25.0,2004-05
Michael Ruffin,Washington Wizards,203.2,USA,1999,2,Tulsa,28.0,2004-05
Marcus Haislip,Indiana Pacers,208.28,USA,2002,1,Tennessee,24.0,2004-05
Michael Stewart,Atlanta Hawks,208.28,USA,Undrafted,Undrafted,California,30.0,2004-05
Mickael Pietrus,Golden State Warriors,198.12,France,2003,1,,23.0,2004-05
Paul Pierce,Boston Celtics,198.12,USA,1998,1,Kansas,27.0,2004-05
Pau Gasol,Memphis Grizzlies,213.36,Spain,2001,1,,24.0,2004-05
Pat Garrity,Orlando Magic,205.74,USA,1998,1,Notre Dame,28.0,2004-05
Pape Sow,Toronto Raptors,208.28,Senegal,2004,2,Cal State-Fullerton,23.0,2004-05
P.J. Brown,New Orleans Hornets,210.82,USA,1992,2,Louisiana Tech,35.0,2004-05
Othella Harrington,Chicago Bulls,205.74,USA,1996,2,Georgetown,31.0,2004-05
Omar Cook,Toronto Raptors,185.42,USA,2001,2,St. John's (NY),23.0,2004-05
Obinna Ekezie,Atlanta Hawks,205.74,Nigeria,1999,2,Maryland,29.0,2004-05
Nikoloz Tskitishvili,Golden State Warriors,213.36,Georgia,2002,1,,22.0,2004-05
Nick Van Exel,Portland Trail Blazers,185.42,USA,1993,2,Cincinnati,33.0,2004-05
Nick Collison,Seattle SuperSonics,205.74,USA,2003,1,Kansas,24.0,2004-05
Nene,Denver Nuggets,210.82,Brazil,2002,1,,22.0,2004-05
Nenad Krstic,New Jersey Nets,213.36,Serbia and Montenegro,2002,1,,21.0,2004-05
Ndudi Ebi,Minnesota Timberwolves,205.74,USA,2003,1,,21.0,2004-05
Nazr Mohammed,San Antonio Spurs,208.28,USA,1998,1,Kentucky,27.0,2004-05
Morris Peterson,Toronto Raptors,200.66,USA,2000,1,Michigan State,27.0,2004-05
Moochie Norris,Houston Rockets,185.42,USA,1996,2,West Florida,31.0,2004-05
Mo Williams,Milwaukee Bucks,185.42,USA,2003,2,Alabama,22.0,2004-05
Milt Palacio,Toronto Raptors,190.5,Belize,Undrafted,Undrafted,Colorado State,27.0,2004-05
Mikki Moore,Los Angeles Clippers,213.36,USA,Undrafted,Undrafted,Nebraska,29.0,2004-05
Mike Wilks,San Antonio Spurs,177.8,USA,Undrafted,Undrafted,Rice,26.0,2004-05
Mike Miller,Memphis Grizzlies,203.2,USA,2000,1,Florida,25.0,2004-05
Mike James,Houston Rockets,187.96,USA,Undrafted,Undrafted,Duquesne,30.0,2004-05
Mike Dunleavy,Golden State Warriors,205.74,USA,2002,1,Duke,24.0,2004-05
Mike Bibby,Sacramento Kings,185.42,USA,1998,1,Arizona,27.0,2004-05
Michael Sweetney,New York Knicks,203.2,USA,2003,1,Georgetown,22.0,2004-05
Paul Shirley,Phoenix Suns,208.28,USA,Undrafted,Undrafted,Iowa State,27.0,2004-05
Marcus Fizer,Milwaukee Bucks,203.2,USA,2000,1,Iowa State,26.0,2004-05
Marcus Banks,Boston Celtics,187.96,USA,2003,1,Nevada-Las Vegas,23.0,2004-05
Kurt Thomas,New York Knicks,205.74,USA,1995,1,Texas Christian,32.0,2004-05
Kris Humphries,Utah Jazz,205.74,USA,2004,1,Minnesota,20.0,2004-05
Kobe Bryant,Los Angeles Lakers,198.12,USA,1996,1,,26.0,2004-05
Kirk Snyder,Utah Jazz,198.12,USA,2004,1,Nevada,22.0,2004-05
Kirk Penney,Los Angeles Clippers,195.58,USA,Undrafted,Undrafted,Wisconsin,24.0,2004-05
Kirk Hinrich,Chicago Bulls,190.5,USA,2003,1,Kansas,24.0,2004-05
Keyon Dooling,Miami Heat,190.5,USA,2000,1,Missouri,25.0,2004-05
Kevin Willis,Atlanta Hawks,213.36,USA,1984,1,Michigan State,42.0,2004-05
Kevin Ollie,Philadelphia 76ers,187.96,USA,Undrafted,Undrafted,Connecticut,32.0,2004-05
Kevin Martin,Sacramento Kings,200.66,USA,2004,1,Western Carolina,22.0,2004-05
Kevin Garnett,Minnesota Timberwolves,210.82,USA,1995,1,,29.0,2004-05
Kerry Kittles,Los Angeles Clippers,195.58,USA,1996,1,Villanova,31.0,2004-05
Kenyon Martin,Denver Nuggets,205.74,USA,2000,1,Cincinnati,27.0,2004-05
Kenny Thomas,Sacramento Kings,200.66,USA,1999,1,New Mexico,27.0,2004-05
Kenny Anderson,Los Angeles Clippers,185.42,USA,1991,1,Georgia Tech,34.0,2004-05
Kendrick Perkins,Boston Celtics,208.28,USA,2003,1,,20.0,2004-05
